"","id","date","last.touch","last.click"
"10953",4888,2017-01-29,"social","social"
"10954",4888,2017-02-21,"display","social"
"10955",4888,2017-02-22,"display","social"
"10956",4889,2017-01-02,"social","none"
"10957",4889,2017-02-08,"direct","none"
"10958",4889,2017-02-18,"direct","none"
"10959",4890,2017-01-02,"none","none"
"10960",4890,2017-01-10,"email","none"
"10961",4890,2017-01-24,"email","none"
"10962",4890,2017-01-28,"email","none"
"10963",4890,2017-02-28,"email","email"
"10964",4891,2017-01-01,"none","none"
"10965",4891,2017-01-09,"direct","none"
"10966",4892,2017-01-16,"display","none"
"10967",4893,2017-01-07,"direct","none"
"10968",4893,2017-01-30,"email","none"
"10969",4893,2017-02-01,"email","none"
"10970",4893,2017-02-24,"email","none"
"10971",4894,2017-01-02,"none","none"
"10972",4894,2017-01-09,"direct","none"
"10973",4894,2017-02-02,"email","none"
"10974",4894,2017-02-13,"email","none"
"10975",4896,2017-01-29,"display","none"
"10976",4897,2017-01-10,"social","social"
"10977",4898,2017-01-08,"display","none"
"10978",4898,2017-01-10,"email","none"
"10979",4898,2017-01-17,"email","none"
"10980",4898,2017-01-24,"social","social"
"10981",4899,2017-01-24,"email","email"
"10982",4899,2017-02-02,"email","email"
"10983",4901,2017-01-14,"social","social"
"10984",4902,2017-01-03,"email","none"
"10985",4902,2017-02-21,"email","email"
"10986",4903,2017-01-09,"social","social"
"10987",4904,2017-01-13,"social","none"
"10988",4904,2017-02-02,"email","social"
"10989",4905,2017-01-03,"email","none"
"10990",4905,2017-01-08,"social","none"
"10991",4905,2017-02-27,"email","social"
"10992",4907,2017-01-24,"social","social"
"10993",4908,2017-01-19,"direct","none"
"10994",4908,2017-02-05,"direct","none"
"10995",4908,2017-02-09,"direct","none"
"10996",4909,2017-01-08,"social","none"
"10997",4909,2017-01-29,"social","none"
"10998",4910,2017-02-14,"email","none"
"10999",4910,2017-02-15,"email","none"
"11000",4911,2017-01-24,"none","none"
"11001",4914,2017-01-12,"display","none"
"11002",4915,2017-01-11,"email","email"
"11003",4915,2017-01-17,"email","email"
"11004",4915,2017-02-05,"direct","email"
"11005",4916,2017-01-10,"social","none"
"11006",4916,2017-01-16,"social","none"
"11007",4916,2017-01-20,"social","none"
"11008",4916,2017-01-21,"social","none"
"11009",4916,2017-02-10,"direct","social"
"11010",4918,2017-01-30,"social","none"
"11011",4918,2017-02-12,"email","none"
"11012",4919,2017-01-05,"social","social"
"11013",4919,2017-01-12,"social","social"
"11014",4919,2017-01-19,"social","social"
"11015",4919,2017-01-24,"email","social"
"11016",4919,2017-02-22,"email","social"
"11017",4920,2017-01-18,"email","none"
"11018",4921,2017-01-27,"none","none"
"11019",4922,2017-01-29,"display","none"
"11020",4922,2017-02-04,"display","none"
"11021",4923,2017-01-22,"email","none"
"11022",4923,2017-02-09,"email","none"
"11023",4923,2017-02-16,"email","none"
"11024",4923,2017-02-22,"email","none"
"11025",4924,2017-01-03,"email","none"
"11026",4924,2017-01-24,"email","none"
"11027",4925,2017-01-03,"display","none"
"11028",4925,2017-01-11,"display","none"
"11029",4926,2017-01-10,"social","none"
"11030",4926,2017-01-12,"social","none"
"11031",4926,2017-01-15,"social","none"
"11032",4926,2017-02-04,"direct","social"
"11033",4926,2017-02-15,"email","social"
"11034",4927,2017-01-07,"display","none"
"11035",4927,2017-01-08,"display","none"
"11036",4927,2017-02-06,"display","none"
"11037",4931,2017-01-01,"social","none"
"11038",4931,2017-01-02,"social","none"
"11039",4931,2017-01-03,"social","social"
"11040",4931,2017-01-18,"social","social"
"11041",4931,2017-01-25,"social","social"
"11042",4931,2017-01-27,"display","social"
"11043",4931,2017-02-06,"display","social"
"11044",4932,2017-01-10,"display","none"
"11045",4932,2017-01-26,"display","display"
"11046",4932,2017-02-04,"display","display"
"11047",4933,2017-01-01,"social","none"
"11048",4933,2017-01-03,"social","social"
"11049",4933,2017-01-05,"social","social"
"11050",4933,2017-01-10,"social","social"
"11051",4933,2017-01-18,"social","social"
"11052",4933,2017-01-31,"email","social"
"11053",4933,2017-02-17,"email","social"
"11054",4933,2017-02-26,"email","social"
"11055",4934,2017-01-10,"email","social"
"11056",4934,2017-02-05,"email","social"
"11057",4935,2017-02-09,"display","none"
"11058",4935,2017-02-24,"display","none"
"11059",4936,2017-01-03,"email","none"
"11060",4936,2017-01-17,"email","none"
"11061",4936,2017-02-05,"direct","none"
"11062",4937,2017-01-03,"email","none"
"11063",4937,2017-01-16,"social","none"
"11064",4937,2017-01-19,"social","none"
"11065",4937,2017-01-26,"social","none"
"11066",4937,2017-01-29,"social","none"
"11067",4937,2017-02-07,"email","email"
"11068",4939,2017-01-15,"display","none"
"11069",4939,2017-02-18,"display","none"
"11070",4940,2017-01-01,"display","none"
"11071",4940,2017-01-10,"display","none"
"11072",4940,2017-01-24,"display","none"
"11073",4940,2017-01-25,"display","none"
"11074",4940,2017-02-02,"display","display"
"11075",4940,2017-02-04,"display","display"
"11076",4941,2017-01-11,"social","none"
"11077",4941,2017-01-13,"social","none"
"11078",4942,2017-01-10,"social","none"
"11079",4942,2017-01-11,"social","none"
"11080",4942,2017-01-18,"social","none"
"11081",4942,2017-01-30,"social","social"
"11082",4944,2017-01-25,"display","none"
"11083",4944,2017-01-27,"social","none"
"11084",4944,2017-02-02,"display","none"
"11085",4944,2017-02-03,"direct","none"
"11086",4944,2017-02-04,"display","none"
"11087",4944,2017-02-07,"display","none"
"11088",4944,2017-02-20,"display","none"
"11089",4944,2017-02-25,"display","none"
"11090",4945,2017-01-22,"email","none"
"11091",4945,2017-01-24,"email","none"
"11092",4945,2017-01-27,"email","none"
"11093",4945,2017-02-06,"direct","none"
"11094",4945,2017-02-07,"direct","none"
"11095",4946,2017-01-18,"display","none"
"11096",4946,2017-01-22,"display","none"
"11097",4946,2017-02-05,"direct","none"
"11098",4947,2017-01-11,"social","none"
"11099",4948,2017-01-17,"none","none"
"11100",4950,2017-02-14,"email","none"
"11101",4950,2017-02-20,"email","none"
"11102",4951,2017-01-26,"display","social"
"11103",4952,2017-01-19,"social","none"
"11104",4952,2017-01-24,"social","none"
"11105",4953,2017-02-02,"display","none"
"11106",4953,2017-02-05,"display","none"
"11107",4953,2017-02-23,"display","none"
"11108",4955,2017-01-02,"social","none"
"11109",4955,2017-01-11,"social","email"
"11110",4955,2017-01-18,"social","email"
"11111",4955,2017-02-03,"email","social"
"11112",4955,2017-02-23,"email","social"
"11113",4956,2017-01-19,"social","none"
"11114",4956,2017-01-24,"email","none"
"11115",4956,2017-01-25,"social","social"
"11116",4956,2017-02-05,"direct","social"
"11117",4957,2017-01-30,"social","email"
"11118",4958,2017-01-04,"social","none"
"11119",4958,2017-01-06,"social","none"
"11120",4958,2017-01-16,"social","social"
"11121",4959,2017-01-12,"social","none"
"11122",4960,2017-01-16,"email","email"
"11123",4960,2017-01-30,"email","email"
"11124",4960,2017-02-03,"direct","email"
"11125",4962,2017-02-16,"email","social"
"11126",4963,2017-01-03,"social","none"
"11127",4963,2017-02-22,"email","none"
"11128",4966,2017-01-16,"email","none"
"11129",4966,2017-02-19,"email","email"
"11130",4966,2017-02-21,"email","email"
"11131",4967,2017-01-02,"social","none"
"11132",4967,2017-01-03,"email","none"
"11133",4967,2017-01-07,"social","none"
"11134",4967,2017-01-12,"social","none"
"11135",4967,2017-01-19,"social","none"
"11136",4967,2017-02-21,"email","email"
"11137",4968,2017-01-07,"display","none"
"11138",4968,2017-01-18,"display","none"
"11139",4968,2017-02-01,"display","none"
"11140",4969,2017-01-02,"social","none"
"11141",4969,2017-01-17,"social","none"
"11142",4970,2017-01-21,"display","none"
"11143",4971,2017-01-07,"social","none"
"11144",4971,2017-01-16,"social","social"
"11145",4971,2017-01-25,"social","social"
"11146",4971,2017-02-04,"direct","social"
"11147",4971,2017-02-22,"email","email"
"11148",4971,2017-02-25,"email","email"
"11149",4973,2017-02-25,"email","email"
"11150",4975,2017-02-01,"email","none"
"11151",4975,2017-02-07,"email","none"
"11152",4975,2017-02-14,"email","none"
"11153",4976,2017-01-12,"social","none"
"11154",4976,2017-01-14,"social","none"
"11155",4976,2017-01-18,"social","social"
"11156",4976,2017-01-19,"social","social"
"11157",4976,2017-01-25,"social","social"
"11158",4977,2017-01-16,"email","none"
"11159",4977,2017-02-25,"email","email"
"11160",4978,2017-02-04,"direct","none"
"11161",4981,2017-01-16,"email","none"
"11162",4981,2017-02-10,"email","email"
"11163",4981,2017-02-15,"email","email"
"11164",4981,2017-02-22,"email","email"
"11165",4982,2017-01-23,"display","social"
"11166",4982,2017-01-29,"display","social"
"11167",4983,2017-01-06,"none","none"
"11168",4983,2017-02-04,"email","email"
"11169",4983,2017-02-14,"email","email"
"11170",4985,2017-01-04,"display","none"
"11171",4985,2017-01-07,"display","none"
"11172",4985,2017-01-18,"display","none"
"11173",4985,2017-01-29,"display","none"
"11174",4985,2017-02-06,"display","email"
"11175",4985,2017-02-24,"display","email"
"11176",4986,2017-01-28,"social","none"
"11177",4987,2017-01-09,"direct","none"
"11178",4987,2017-02-01,"email","none"
"11179",4987,2017-02-05,"direct","none"
"11180",4988,2017-02-27,"email","none"
"11181",4990,2017-01-09,"direct","none"
"11182",4990,2017-01-23,"email","email"
"11183",4991,2017-01-19,"direct","none"
"11184",4991,2017-01-29,"direct","none"
"11185",4991,2017-02-07,"direct","none"
"11186",4992,2017-02-02,"display","none"
"11187",4992,2017-02-18,"display","none"
"11188",4993,2017-01-31,"email","none"
"11189",4993,2017-02-08,"direct","none"
"11190",4994,2017-01-22,"display","none"
"11191",4994,2017-02-09,"display","none"
"11192",4995,2017-02-01,"email","none"
"11193",4996,2017-01-03,"social","none"
"11194",4996,2017-01-09,"social","social"
"11195",4996,2017-01-12,"display","email"
"11196",4996,2017-02-03,"display","social"
"11197",4996,2017-02-04,"display","social"
"11198",4996,2017-02-15,"display","email"
"11199",4997,2017-01-07,"direct","none"
"11200",4997,2017-02-14,"email","email"
"11201",4999,2017-02-24,"none","none"
"11202",5001,2017-01-24,"email","email"
"11203",5001,2017-01-29,"email","email"
"11204",5001,2017-02-07,"direct","email"
"11205",5001,2017-02-24,"direct","email"
"11206",5002,2017-01-04,"social","none"
"11207",5002,2017-01-10,"social","none"
"11208",5002,2017-01-16,"display","social"
"11209",5002,2017-01-24,"email","social"
"11210",5002,2017-02-08,"display","social"
"11211",5002,2017-02-09,"display","social"
"11212",5002,2017-02-12,"display","display"
"11213",5003,2017-01-19,"email","none"
"11214",5003,2017-02-04,"email","none"
"11215",5003,2017-02-06,"email","none"
"11216",5003,2017-02-15,"email","none"
"11217",5005,2017-01-26,"email","none"
"11218",5005,2017-02-01,"email","none"
"11219",5006,2017-01-03,"email","none"
"11220",5006,2017-02-17,"email","none"
"11221",5007,2017-01-09,"social","social"
"11222",5007,2017-01-26,"social","social"
"11223",5007,2017-01-28,"social","social"
"11224",5007,2017-02-20,"display","social"
"11225",5009,2017-01-04,"email","none"
"11226",5009,2017-01-27,"email","none"
"11227",5009,2017-02-09,"email","none"
"11228",5010,2017-01-24,"social","social"
"11229",5011,2017-01-06,"direct","none"
"11230",5011,2017-02-15,"email","none"
"11231",5012,2017-01-27,"email","none"
"11232",5013,2017-01-06,"direct","none"
"11233",5013,2017-01-08,"social","none"
"11234",5013,2017-01-17,"email","social"
"11235",5013,2017-01-19,"display","social"
"11236",5015,2017-02-03,"direct","none"
"11237",5015,2017-02-21,"email","none"
"11238",5015,2017-02-22,"email","none"
"11239",5015,2017-02-25,"email","none"
"11240",5016,2017-02-02,"social","social"
"11241",5016,2017-02-08,"social","social"
"11242",5017,2017-01-11,"social","social"
"11243",5017,2017-02-01,"email","social"
"11244",5019,2017-01-02,"none","none"
"11245",5019,2017-01-05,"email","none"
"11246",5020,2017-01-07,"social","none"
"11247",5020,2017-02-14,"email","email"
"11248",5021,2017-01-01,"social","none"
"11249",5022,2017-01-08,"social","none"
"11250",5022,2017-01-20,"social","social"
"11251",5022,2017-01-21,"social","social"
"11252",5022,2017-02-05,"display","email"
"11253",5022,2017-02-08,"display","email"
"11254",5022,2017-02-14,"email","email"
"11255",5022,2017-02-21,"email","email"
"11256",5023,2017-01-01,"social","none"
"11257",5023,2017-01-05,"social","none"
"11258",5023,2017-01-10,"social","none"
"11259",5023,2017-01-17,"social","social"
"11260",5023,2017-02-22,"email","social"
"11261",5024,2017-01-08,"social","social"
"11262",5024,2017-02-09,"direct","social"
"11263",5026,2017-01-28,"social","none"
"11264",5026,2017-02-08,"direct","none"
"11265",5027,2017-01-27,"social","none"
"11266",5027,2017-02-24,"email","none"
"11267",5028,2017-02-11,"display","display"
"11268",5028,2017-02-23,"display","display"
"11269",5028,2017-02-25,"display","display"
"11270",5028,2017-02-28,"display","display"
"11271",5029,2017-02-20,"email","email"
"11272",5030,2017-01-27,"social","none"
"11273",5030,2017-02-09,"display","none"
"11274",5032,2017-01-17,"email","none"
"11275",5033,2017-01-25,"social","email"
"11276",5034,2017-02-16,"email","none"
"11277",5035,2017-01-25,"social","social"
"11278",5035,2017-01-31,"social","social"
"11279",5035,2017-02-02,"social","social"
"11280",5035,2017-02-13,"social","social"
"11281",5035,2017-02-15,"email","social"
"11282",5035,2017-02-22,"email","social"
"11283",5036,2017-01-11,"email","email"
"11284",5036,2017-01-17,"email","email"
"11285",5036,2017-01-24,"email","email"
"11286",5036,2017-02-19,"email","email"
"11287",5038,2017-01-10,"email","none"
"11288",5038,2017-01-13,"email","none"
"11289",5038,2017-01-31,"email","none"
"11290",5038,2017-02-08,"email","none"
"11291",5039,2017-01-10,"display","none"
"11292",5039,2017-01-11,"display","none"
"11293",5039,2017-02-04,"display","none"
"11294",5039,2017-02-17,"display","none"
"11295",5039,2017-02-21,"display","none"
"11296",5040,2017-01-01,"none","none"
"11297",5040,2017-01-09,"direct","none"
"11298",5040,2017-01-24,"email","none"
"11299",5041,2017-01-10,"display","none"
"11300",5041,2017-01-13,"display","none"
"11301",5041,2017-01-17,"email","none"
"11302",5041,2017-01-18,"display","none"
"11303",5041,2017-02-09,"display","email"
"11304",5041,2017-02-13,"display","email"
"11305",5042,2017-01-05,"display","email"
"11306",5042,2017-01-23,"social","social"
"11307",5042,2017-01-27,"social","email"
"11308",5042,2017-02-02,"display","email"
"11309",5043,2017-01-18,"display","email"
"11310",5044,2017-02-14,"social","social"
"11311",5045,2017-01-21,"email","none"
"11312",5046,2017-01-18,"display","none"
"11313",5046,2017-02-08,"display","display"
"11314",5047,2017-01-17,"social","email"
"11315",5047,2017-02-10,"display","email"
"11316",5047,2017-02-20,"display","email"
"11317",5047,2017-02-26,"display","email"
"11318",5048,2017-02-01,"email","none"
"11319",5050,2017-01-06,"direct","none"
"11320",5051,2017-01-24,"none","none"
"11321",5052,2017-01-03,"social","none"
"11322",5052,2017-01-10,"email","none"
"11323",5052,2017-01-12,"social","none"
"11324",5052,2017-01-17,"social","email"
"11325",5052,2017-01-18,"social","email"
"11326",5052,2017-01-26,"social","email"
"11327",5052,2017-02-17,"email","email"
"11328",5053,2017-01-14,"social","social"
"11329",5054,2017-02-16,"display","social"
"11330",5054,2017-02-23,"display","social"
"11331",5055,2017-01-08,"direct","none"
"11332",5055,2017-01-29,"email","none"
"11333",5055,2017-02-14,"email","none"
"11334",5055,2017-02-22,"email","none"
"11335",5056,2017-02-18,"email","email"
"11336",5057,2017-01-01,"social","none"
"11337",5057,2017-01-18,"social","email"
"11338",5057,2017-02-09,"email","email"
"11339",5057,2017-02-14,"email","email"
"11340",5061,2017-01-29,"social","social"
"11341",5063,2017-01-05,"social","none"
"11342",5063,2017-02-01,"email","social"
"11343",5063,2017-02-19,"direct","social"
"11344",5065,2017-01-17,"social","social"
"11345",5065,2017-02-05,"social","social"
"11346",5066,2017-01-09,"direct","none"
"11347",5066,2017-01-11,"email","none"
"11348",5066,2017-01-16,"social","none"
"11349",5066,2017-01-19,"social","none"
"11350",5066,2017-02-18,"email","none"
"11351",5066,2017-02-21,"email","none"
"11352",5067,2017-02-20,"display","social"
"11353",5069,2017-01-10,"social","none"
"11354",5069,2017-01-28,"social","none"
"11355",5069,2017-02-20,"direct","none"
"11356",5070,2017-01-23,"social","social"
"11357",5071,2017-01-04,"email","none"
"11358",5072,2017-01-22,"email","none"
"11359",5072,2017-02-01,"email","none"
"11360",5072,2017-02-15,"email","none"
"11361",5073,2017-01-08,"display","none"
"11362",5073,2017-01-12,"display","none"
"11363",5073,2017-02-07,"email","email"
"11364",5073,2017-02-15,"display","email"
"11365",5073,2017-02-28,"display","email"
"11366",5074,2017-01-03,"social","none"
"11367",5074,2017-01-24,"email","none"
"11368",5074,2017-01-31,"email","none"
"11369",5074,2017-02-11,"direct","none"
"11370",5075,2017-01-07,"social","none"
"11371",5076,2017-01-31,"email","none"
"11372",5076,2017-02-01,"email","none"
"11373",5076,2017-02-04,"direct","none"
"11374",5077,2017-01-11,"email","none"
"11375",5079,2017-01-25,"social","none"
"11376",5080,2017-01-17,"email","social"
"11377",5080,2017-02-21,"email","social"
"11378",5082,2017-01-02,"display","none"
"11379",5082,2017-01-18,"social","none"
"11380",5082,2017-02-27,"display","none"
"11381",5083,2017-01-20,"email","none"
"11382",5083,2017-02-04,"direct","none"
"11383",5083,2017-02-20,"email","none"
"11384",5083,2017-02-22,"email","none"
"11385",5085,2017-01-09,"direct","email"
"11386",5085,2017-01-13,"social","email"
"11387",5085,2017-01-24,"email","email"
"11388",5085,2017-01-29,"social","email"
"11389",5085,2017-02-25,"email","email"
"11390",5086,2017-01-29,"social","none"
"11391",5086,2017-02-18,"email","none"
"11392",5087,2017-01-05,"social","none"
"11393",5087,2017-02-11,"direct","none"
"11394",5088,2017-02-21,"email","email"
"11395",5089,2017-01-15,"social","none"
"11396",5089,2017-01-24,"social","none"
"11397",5090,2017-01-24,"social","none"
"11398",5091,2017-01-04,"display","social"
"11399",5091,2017-01-21,"social","social"
"11400",5091,2017-01-31,"email","social"
"11401",5091,2017-02-02,"display","social"
"11402",5092,2017-01-17,"email","none"
"11403",5092,2017-02-04,"email","none"
"11404",5092,2017-02-05,"email","none"
"11405",5093,2017-02-01,"email","none"
"11406",5094,2017-01-02,"display","none"
"11407",5094,2017-01-03,"email","none"
"11408",5094,2017-01-04,"display","none"
"11409",5094,2017-01-09,"display","none"
"11410",5095,2017-01-01,"none","none"
"11411",5095,2017-01-10,"direct","none"
"11412",5095,2017-01-23,"direct","none"
"11413",5095,2017-02-11,"direct","none"
"11414",5098,2017-01-05,"social","none"
"11415",5098,2017-01-19,"social","none"
"11416",5098,2017-02-08,"email","email"
"11417",5099,2017-01-04,"display","none"
"11418",5099,2017-01-27,"display","none"
"11419",5099,2017-02-06,"display","none"
"11420",5100,2017-01-31,"display","display"
"11421",5101,2017-01-08,"direct","none"
"11422",5102,2017-01-05,"social","social"
"11423",5102,2017-01-06,"direct","social"
"11424",5102,2017-01-25,"social","email"
"11425",5102,2017-01-28,"social","social"
"11426",5102,2017-02-06,"direct","social"
"11427",5102,2017-02-07,"email","social"
"11428",5103,2017-01-08,"direct","none"
"11429",5103,2017-02-01,"email","none"
"11430",5103,2017-02-17,"direct","none"
"11431",5103,2017-02-18,"direct","none"
"11432",5104,2017-01-10,"email","none"
"11433",5105,2017-01-06,"email","email"
"11434",5105,2017-02-15,"email","email"
"11435",5106,2017-01-10,"social","none"
"11436",5107,2017-02-04,"direct","none"
"11437",5108,2017-02-02,"email","email"
"11438",5109,2017-02-10,"email","none"
"11439",5109,2017-02-26,"email","email"
"11440",5110,2017-02-04,"direct","none"
"11441",5110,2017-02-09,"direct","none"
"11442",5112,2017-01-19,"social","none"
"11443",5112,2017-02-01,"display","none"
"11444",5113,2017-01-25,"email","email"
"11445",5113,2017-01-27,"email","email"
"11446",5113,2017-02-02,"email","email"
"11447",5113,2017-02-14,"email","email"
"11448",5115,2017-01-04,"email","none"
"11449",5115,2017-02-01,"email","none"
"11450",5115,2017-02-06,"direct","none"
"11451",5115,2017-02-10,"email","none"
"11452",5116,2017-01-21,"social","social"
"11453",5117,2017-01-18,"email","none"
"11454",5117,2017-02-13,"email","email"
"11455",5117,2017-02-20,"email","email"
"11456",5118,2017-01-10,"direct","none"
"11457",5119,2017-01-07,"social","none"
"11458",5119,2017-01-30,"social","none"
"11459",5120,2017-01-06,"direct","none"
"11460",5120,2017-01-09,"direct","none"
"11461",5120,2017-01-14,"direct","none"
"11462",5120,2017-01-30,"email","email"
"11463",5120,2017-02-05,"direct","email"
"11464",5120,2017-02-15,"email","email"
"11465",5120,2017-02-22,"email","email"
"11466",5122,2017-02-25,"direct","none"
"11467",5123,2017-01-03,"social","none"
"11468",5123,2017-01-20,"social","none"
"11469",5123,2017-02-25,"social","none"
"11470",5125,2017-01-07,"none","none"
"11471",5125,2017-02-14,"none","none"
"11472",5126,2017-01-21,"display","none"
"11473",5126,2017-01-25,"display","none"
"11474",5126,2017-01-27,"display","none"
"11475",5126,2017-02-02,"display","email"
"11476",5126,2017-02-04,"direct","email"
"11477",5127,2017-01-09,"direct","none"
"11478",5127,2017-01-22,"email","none"
"11479",5128,2017-01-09,"display","none"
"11480",5129,2017-01-21,"social","none"
"11481",5129,2017-02-08,"direct","social"
"11482",5130,2017-01-16,"social","none"
"11483",5130,2017-01-28,"social","none"
"11484",5131,2017-01-08,"social","none"
"11485",5131,2017-01-16,"social","social"
"11486",5131,2017-02-03,"direct","email"
"11487",5132,2017-01-28,"email","none"
"11488",5133,2017-02-07,"email","email"
"11489",5134,2017-02-07,"display","display"
"11490",5134,2017-02-09,"display","display"
"11491",5134,2017-02-19,"display","display"
"11492",5134,2017-02-27,"display","display"
"11493",5136,2017-01-16,"display","none"
"11494",5136,2017-02-05,"display","none"
"11495",5136,2017-02-20,"display","none"
"11496",5137,2017-01-03,"email","none"
"11497",5137,2017-01-12,"social","none"
"11498",5137,2017-01-28,"social","none"
"11499",5137,2017-01-29,"social","none"
"11500",5137,2017-02-06,"direct","none"
"11501",5137,2017-02-20,"email","none"
"11502",5138,2017-01-13,"social","social"
"11503",5140,2017-01-09,"direct","none"
"11504",5140,2017-02-04,"direct","none"
"11505",5140,2017-02-07,"email","none"
"11506",5141,2017-02-21,"email","social"
"11507",5142,2017-01-04,"social","none"
"11508",5142,2017-01-10,"email","none"
"11509",5142,2017-02-07,"email","email"
"11510",5144,2017-01-02,"social","none"
"11511",5144,2017-01-15,"social","none"
"11512",5145,2017-01-21,"social","social"
"11513",5145,2017-01-28,"social","social"
"11514",5145,2017-02-07,"email","email"
"11515",5145,2017-02-08,"email","email"
"11516",5145,2017-02-13,"email","email"
"11517",5146,2017-02-23,"display","none"
"11518",5148,2017-01-11,"social","email"
"11519",5148,2017-01-17,"email","email"
"11520",5148,2017-01-27,"social","social"
"11521",5148,2017-01-29,"social","social"
"11522",5148,2017-02-11,"email","social"
"11523",5149,2017-02-01,"email","none"
"11524",5149,2017-02-21,"email","none"
"11525",5150,2017-01-10,"social","social"
"11526",5150,2017-01-26,"social","social"
"11527",5150,2017-01-29,"social","social"
"11528",5150,2017-02-04,"direct","social"
"11529",5150,2017-02-11,"email","email"
"11530",5150,2017-02-28,"email","email"
"11531",5151,2017-01-11,"email","none"
"11532",5151,2017-01-29,"email","none"
"11533",5152,2017-01-03,"social","none"
"11534",5153,2017-01-17,"email","none"
"11535",5153,2017-02-24,"display","none"
"11536",5154,2017-01-24,"email","none"
"11537",5155,2017-01-07,"direct","email"
"11538",5155,2017-02-04,"direct","email"
"11539",5155,2017-02-15,"direct","email"
"11540",5155,2017-02-27,"email","email"
"11541",5156,2017-01-02,"none","none"
"11542",5158,2017-01-28,"display","none"
"11543",5158,2017-02-09,"display","none"
"11544",5158,2017-02-10,"display","none"
"11545",5158,2017-02-20,"display","none"
"11546",5160,2017-01-03,"social","none"
"11547",5160,2017-01-30,"social","social"
"11548",5160,2017-02-08,"email","social"
"11549",5161,2017-01-02,"social","none"
"11550",5161,2017-01-05,"social","email"
"11551",5161,2017-01-21,"social","social"
"11552",5161,2017-02-15,"email","email"
"11553",5163,2017-01-10,"email","none"
"11554",5163,2017-01-31,"email","none"
"11555",5167,2017-02-05,"display","social"
"11556",5168,2017-01-02,"none","none"
"11557",5170,2017-01-17,"email","none"
"11558",5171,2017-01-18,"display","social"
"11559",5171,2017-01-24,"social","social"
"11560",5171,2017-02-14,"email","social"
"11561",5173,2017-01-09,"social","none"
"11562",5173,2017-01-21,"social","none"
"11563",5173,2017-01-24,"social","none"
"11564",5174,2017-01-15,"email","none"
"11565",5174,2017-02-02,"email","none"
"11566",5174,2017-02-14,"email","email"
"11567",5174,2017-02-28,"email","email"
"11568",5175,2017-01-03,"email","email"
"11569",5175,2017-02-26,"email","email"
"11570",5176,2017-01-28,"social","social"
"11571",5177,2017-01-09,"display","none"
"11572",5177,2017-01-11,"social","none"
"11573",5178,2017-01-12,"email","email"
"11574",5178,2017-02-01,"email","email"
"11575",5178,2017-02-14,"email","email"
"11576",5180,2017-01-07,"direct","none"
"11577",5182,2017-01-16,"email","none"
"11578",5182,2017-02-05,"direct","email"
"11579",5182,2017-02-09,"email","email"
"11580",5183,2017-01-04,"social","none"
"11581",5183,2017-01-13,"social","social"
"11582",5183,2017-01-28,"social","social"
"11583",5184,2017-01-17,"display","none"
"11584",5184,2017-02-06,"display","none"
"11585",5186,2017-01-03,"email","none"
"11586",5186,2017-01-31,"email","email"
"11587",5186,2017-02-05,"direct","email"
"11588",5186,2017-02-06,"direct","email"
"11589",5187,2017-01-03,"email","email"
"11590",5187,2017-01-05,"email","email"
"11591",5187,2017-01-06,"direct","email"
"11592",5187,2017-01-09,"direct","email"
"11593",5187,2017-01-19,"email","email"
"11594",5187,2017-02-01,"email","email"
"11595",5187,2017-02-07,"email","email"
"11596",5187,2017-02-21,"email","email"
"11597",5189,2017-01-03,"display","none"
"11598",5189,2017-01-11,"display","email"
"11599",5189,2017-02-01,"email","email"
"11600",5189,2017-02-10,"display","email"
"11601",5190,2017-01-17,"email","none"
"11602",5190,2017-02-05,"direct","none"
"11603",5191,2017-02-02,"social","none"
"11604",5191,2017-02-10,"email","none"
"11605",5191,2017-02-15,"email","none"
"11606",5192,2017-02-01,"email","none"
"11607",5193,2017-01-05,"social","none"
"11608",5193,2017-01-07,"social","none"
"11609",5193,2017-01-08,"social","none"
"11610",5193,2017-01-10,"email","none"
"11611",5193,2017-01-26,"social","social"
"11612",5193,2017-02-02,"social","social"
"11613",5193,2017-02-20,"email","social"
"11614",5194,2017-01-07,"display","none"
"11615",5195,2017-01-17,"email","none"
"11616",5195,2017-02-04,"email","none"
"11617",5195,2017-02-19,"email","none"
"11618",5195,2017-02-24,"email","none"
"11619",5196,2017-01-02,"display","none"
"11620",5196,2017-01-11,"display","display"
"11621",5196,2017-02-07,"display","display"
"11622",5197,2017-01-17,"email","none"
"11623",5197,2017-01-18,"display","none"
"11624",5197,2017-02-06,"display","email"
"11625",5198,2017-01-09,"social","social"
"11626",5198,2017-01-13,"social","social"
"11627",5198,2017-01-25,"social","social"
"11628",5198,2017-01-27,"social","social"
"11629",5198,2017-02-03,"direct","social"
"11630",5198,2017-02-07,"display","social"
"11631",5198,2017-02-18,"display","display"
"11632",5199,2017-01-05,"none","none"
"11633",5199,2017-01-09,"direct","none"
"11634",5199,2017-02-28,"direct","none"
"11635",5200,2017-02-19,"social","none"
"11636",5200,2017-02-28,"social","none"
"11637",5201,2017-01-04,"display","none"
"11638",5201,2017-01-07,"display","none"
"11639",5201,2017-02-15,"display","none"
"11640",5202,2017-01-08,"social","email"
"11641",5202,2017-01-19,"social","social"
"11642",5202,2017-01-21,"social","social"
"11643",5202,2017-02-06,"direct","social"
"11644",5202,2017-02-08,"email","social"
"11645",5202,2017-02-09,"email","social"
"11646",5202,2017-02-22,"email","social"
